city,sample
leverkusen,361_5658
leverkusen,357_5657
leverkusen,361_5654
leverkusen,357_5653
leverkusen,356_5657
leverkusen,360_5654
leverkusen,360_5658
leverkusen,365_5662
leverkusen,365_5654
leverkusen,365_5658
leverkusen,364_5658
leverkusen,364_5654
leverkusen,363_5662
leverkusen,359_5656
leverkusen,366_5658
leverkusen,366_5654
leverkusen,354_5661
leverkusen,367_5658
leverkusen,358_5656
leverkusen,362_5662
leverkusen,355_5659
leverkusen,363_5656
leverkusen,362_5656
leverkusen,354_5659
leverkusen,356_5655
leverkusen,360_5656
leverkusen,356_5659
leverkusen,357_5659
leverkusen,364_5660
leverkusen,357_5655
leverkusen,361_5656
leverkusen,361_5660
leverkusen,352_5659
leverkusen,364_5656
leverkusen,365_5656
leverkusen,360_5660
leverkusen,353_5659
leverkusen,358_5658
leverkusen,362_5660
leverkusen,358_5654
leverkusen,359_5654
leverkusen,363_5660
leverkusen,359_5658
leverkusen,366_5656
leverkusen,364_5657
leverkusen,364_5653
leverkusen,361_5661
leverkusen,352_5658
leverkusen,360_5661
leverkusen,353_5658
leverkusen,365_5657
leverkusen,358_5655
leverkusen,362_5661
leverkusen,367_5657
leverkusen,358_5659
leverkusen,359_5659
leverkusen,366_5657
leverkusen,363_5661
leverkusen,359_5655
leverkusen,363_5657
leverkusen,363_5653
leverkusen,355_5658
leverkusen,354_5658
leverkusen,362_5657
leverkusen,362_5653
leverkusen,356_5658
leverkusen,365_5661
leverkusen,360_5653
leverkusen,360_5657
leverkusen,357_5654
leverkusen,361_5653
leverkusen,361_5657
leverkusen,357_5658
leverkusen,364_5661
lippetal,443_5728
lippetal,433_5729
lippetal,443_5724
lippetal,433_5721
lippetal,433_5725
lippetal,432_5721
lippetal,427_5727
lippetal,442_5724
lippetal,442_5720
lippetal,432_5725
lippetal,442_5728
lippetal,432_5729
lippetal,430_5725
lippetal,440_5720
lippetal,440_5724
lippetal,439_5728
lippetal,439_5720
lippetal,430_5729
lippetal,439_5724
lippetal,440_5728
lippetal,431_5729
lippetal,438_5720
lippetal,441_5728
lippetal,438_5724
lippetal,441_5720
lippetal,431_5725
lippetal,438_5728
lippetal,441_5724
lippetal,434_5729
lippetal,434_5721
lippetal,430_5730
lippetal,444_5724
lippetal,434_5725
lippetal,435_5721
lippetal,435_5725
lippetal,435_5729
lippetal,429_5726
lippetal,437_5725
lippetal,437_5721
lippetal,436_5725
lippetal,432_5730
lippetal,436_5721
lippetal,434_5720
lippetal,444_5725
lippetal,434_5724
lippetal,428_5727
lippetal,434_5728
lippetal,439_5730
lippetal,438_5730
lippetal,435_5728
lippetal,429_5727
lippetal,435_5720
lippetal,435_5724
lippetal,437_5728
lippetal,437_5724
lippetal,437_5720
lippetal,436_5724
lippetal,436_5720
lippetal,436_5728
lippetal,443_5725
lippetal,433_5720
lippetal,433_5724
lippetal,443_5721
lippetal,433_5728
lippetal,432_5728
lippetal,442_5725
lippetal,442_5721
lippetal,432_5724
lippetal,439_5721
lippetal,430_5728
lippetal,439_5725
lippetal,440_5729
lippetal,440_5721
lippetal,440_5725
lippetal,439_5729
lippetal,441_5721
lippetal,431_5724
lippetal,438_5729
lippetal,441_5725
lippetal,431_5728
lippetal,438_5721
lippetal,441_5729
lippetal,438_5725
lippetal,439_5719
lippetal,429_5725
lippetal,445_5727
lippetal,435_5722
lippetal,435_5726
lippetal,429_5729
lippetal,440_5719
lippetal,434_5722
lippetal,444_5727
lippetal,441_5719
lippetal,444_5723
lippetal,428_5729
lippetal,434_5726
lippetal,438_5719
lippetal,436_5726
lippetal,436_5722
lippetal,437_5726
lippetal,437_5722
lippetal,427_5728
lippetal,432_5722
lippetal,442_5727
lippetal,442_5723
lippetal,432_5726
lippetal,443_5727
lippetal,433_5722
lippetal,433_5726
lippetal,443_5723
lippetal,441_5723
lippetal,431_5726
lippetal,431_5722
lippetal,441_5727
lippetal,438_5723
lippetal,438_5727
lippetal,429_5730
lippetal,439_5723
lippetal,428_5730
lippetal,439_5727
lippetal,430_5726
lippetal,440_5723
lippetal,440_5727
lippetal,432_5723
lippetal,437_5719
lippetal,442_5726
lippetal,442_5722
lippetal,432_5727
lippetal,427_5729
lippetal,443_5726
lippetal,436_5719
lippetal,433_5723
lippetal,433_5727
lippetal,443_5722
lippetal,438_5722
lippetal,438_5726
lippetal,441_5722
lippetal,431_5727
lippetal,431_5723
lippetal,441_5726
lippetal,430_5727
lippetal,440_5722
lippetal,440_5726
lippetal,439_5722
lippetal,439_5726
lippetal,445_5726
lippetal,435_5723
lippetal,435_5727
lippetal,429_5728
lippetal,440_5718
lippetal,439_5718
lippetal,434_5723
lippetal,444_5726
lippetal,441_5718
lippetal,428_5728
lippetal,434_5727
lippetal,436_5727
lippetal,436_5723
lippetal,437_5727
lippetal,437_5723
lippstadt,456_5729
lippstadt,456_5725
lippstadt,446_5719
lippstadt,443_5723
lippstadt,460_5726
lippstadt,452_5730
lippstadt,456_5721
lippstadt,457_5725
lippstadt,457_5721
lippstadt,453_5730
lippstadt,461_5726
lippstadt,457_5729
lippstadt,463_5726
lippstadt,455_5721
lippstadt,455_5725
lippstadt,445_5719
lippstadt,449_5722
lippstadt,455_5729
lippstadt,448_5722
lippstadt,454_5729
lippstadt,454_5721
lippstadt,462_5726
lippstadt,454_5725
lippstadt,458_5720
lippstadt,458_5724
lippstadt,444_5723
lippstadt,451_5725
lippstadt,455_5730
lippstadt,451_5721
lippstadt,458_5728
lippstadt,450_5725
lippstadt,445_5723
lippstadt,459_5728
lippstadt,450_5721
lippstadt,454_5730
lippstadt,459_5720
lippstadt,459_5724
lippstadt,456_5730
lippstadt,452_5721
lippstadt,464_5726
lippstadt,447_5723
lippstadt,452_5725
lippstadt,452_5729
lippstadt,453_5729
lippstadt,453_5721
lippstadt,453_5725
lippstadt,446_5723
lippstadt,444_5722
lippstadt,451_5724
lippstadt,458_5729
lippstadt,451_5728
lippstadt,458_5721
lippstadt,458_5725
lippstadt,459_5721
lippstadt,459_5725
lippstadt,450_5724
lippstadt,445_5722
lippstadt,459_5729
lippstadt,452_5728
lippstadt,464_5727
lippstadt,447_5722
lippstadt,452_5724
lippstadt,453_5724
lippstadt,446_5722
lippstadt,453_5728
lippstadt,456_5724
lippstadt,460_5723
lippstadt,443_5722
lippstadt,460_5727
lippstadt,456_5720
lippstadt,456_5728
lippstadt,457_5728
lippstadt,457_5724
lippstadt,457_5720
lippstadt,461_5727
lippstadt,449_5723
lippstadt,458_5730
lippstadt,455_5728
lippstadt,463_5727
lippstadt,455_5724
lippstadt,462_5727
lippstadt,454_5724
lippstadt,448_5723
lippstadt,454_5728
lippstadt,459_5723
lippstadt,459_5727
lippstadt,462_5730
lippstadt,445_5720
lippstadt,450_5722
lippstadt,463_5730
lippstadt,451_5726
lippstadt,451_5722
lippstadt,458_5723
lippstadt,458_5727
lippstadt,453_5722
lippstadt,453_5726
lippstadt,461_5730
lippstadt,446_5720
lippstadt,452_5722
lippstadt,447_5720
lippstadt,460_5730
lippstadt,452_5726
lippstadt,461_5729
lippstadt,457_5726
lippstadt,457_5722
lippstadt,461_5725
lippstadt,456_5726
lippstadt,460_5725
lippstadt,456_5722
lippstadt,460_5729
lippstadt,454_5722
lippstadt,454_5726
lippstadt,462_5729
lippstadt,448_5721
lippstadt,458_5719
lippstadt,449_5721
lippstadt,463_5729
lippstadt,463_5725
lippstadt,455_5722
lippstadt,455_5726
lippstadt,457_5727
lippstadt,457_5723
lippstadt,461_5724
lippstadt,461_5728
lippstadt,460_5728
lippstadt,456_5727
lippstadt,443_5721
lippstadt,460_5724
lippstadt,456_5723
lippstadt,462_5728
lippstadt,454_5723
lippstadt,454_5727
lippstadt,455_5723
lippstadt,455_5727
lippstadt,463_5728
lippstadt,449_5724
lippstadt,445_5721
lippstadt,450_5723
lippstadt,459_5722
lippstadt,459_5726
lippstadt,458_5722
lippstadt,458_5726
lippstadt,444_5721
lippstadt,451_5727
lippstadt,451_5723
lippstadt,453_5723
lippstadt,453_5727
lippstadt,446_5721
lippstadt,452_5723
lippstadt,457_5719
lippstadt,447_5721
lippstadt,452_5727
lippstadt,464_5728
moenchengladbach,320_5678
moenchengladbach,324_5669
moenchengladbach,320_5674
moenchengladbach,316_5673
moenchengladbach,316_5677
moenchengladbach,320_5670
moenchengladbach,317_5673
moenchengladbach,321_5674
moenchengladbach,321_5670
moenchengladbach,317_5677
moenchengladbach,325_5669
moenchengladbach,321_5678
moenchengladbach,323_5680
moenchengladbach,315_5677
moenchengladbach,323_5670
moenchengladbach,323_5674
moenchengladbach,315_5673
moenchengladbach,318_5663
moenchengladbach,318_5667
moenchengladbach,323_5678
moenchengladbach,327_5669
moenchengladbach,319_5663
moenchengladbach,326_5669
moenchengladbach,322_5678
moenchengladbach,319_5667
moenchengladbach,322_5670
moenchengladbach,314_5677
moenchengladbach,322_5680
moenchengladbach,314_5673
moenchengladbach,322_5674
moenchengladbach,323_5669
moenchengladbach,318_5676
moenchengladbach,318_5672
moenchengladbach,311_5673
moenchengladbach,323_5665
moenchengladbach,327_5670
moenchengladbach,315_5666
moenchengladbach,322_5665
moenchengladbach,310_5673
moenchengladbach,314_5666
moenchengladbach,326_5670
moenchengladbach,319_5676
moenchengladbach,322_5669
moenchengladbach,326_5678
moenchengladbach,319_5672
moenchengladbach,324_5670
moenchengladbach,316_5666
moenchengladbach,312_5673
moenchengladbach,320_5665
moenchengladbach,324_5674
moenchengladbach,324_5678
moenchengladbach,320_5669
moenchengladbach,321_5669
moenchengladbach,325_5678
moenchengladbach,313_5677
moenchengladbach,317_5666
moenchengladbach,325_5670
moenchengladbach,321_5665
moenchengladbach,313_5673
moenchengladbach,317_5662
moenchengladbach,315_5663
moenchengladbach,311_5672
moenchengladbach,327_5671
moenchengladbach,315_5667
moenchengladbach,318_5677
moenchengladbach,323_5668
moenchengladbach,318_5673
moenchengladbach,322_5668
moenchengladbach,319_5677
moenchengladbach,319_5673
moenchengladbach,310_5672
moenchengladbach,314_5667
moenchengladbach,326_5671
moenchengladbach,324_5679
moenchengladbach,320_5668
moenchengladbach,324_5671
moenchengladbach,316_5667
moenchengladbach,316_5663
moenchengladbach,312_5672
moenchengladbach,320_5664
moenchengladbach,324_5675
moenchengladbach,313_5676
moenchengladbach,317_5667
moenchengladbach,325_5671
moenchengladbach,321_5664
moenchengladbach,313_5672
moenchengladbach,317_5663
moenchengladbach,321_5668
moenchengladbach,325_5679
moenchengladbach,320_5675
moenchengladbach,316_5672
moenchengladbach,316_5676
moenchengladbach,320_5671
moenchengladbach,321_5679
moenchengladbach,317_5672
moenchengladbach,321_5675
moenchengladbach,321_5671
moenchengladbach,317_5676
moenchengladbach,313_5667
moenchengladbach,318_5662
moenchengladbach,323_5679
moenchengladbach,318_5666
moenchengladbach,327_5668
moenchengladbach,315_5676
moenchengladbach,323_5671
moenchengladbach,323_5675
moenchengladbach,315_5672
moenchengladbach,322_5671
moenchengladbach,314_5676
moenchengladbach,314_5672
moenchengladbach,322_5675
moenchengladbach,319_5662
moenchengladbach,326_5668
moenchengladbach,319_5666
moenchengladbach,322_5679
moenchengladbach,319_5675
moenchengladbach,319_5671
moenchengladbach,314_5669
moenchengladbach,322_5666
moenchengladbach,326_5677
moenchengladbach,314_5665
moenchengladbach,326_5673
moenchengladbach,311_5670
moenchengladbach,323_5666
moenchengladbach,315_5665
moenchengladbach,318_5675
moenchengladbach,315_5669
moenchengladbach,318_5671
moenchengladbach,317_5665
moenchengladbach,313_5674
moenchengladbach,321_5662
moenchengladbach,321_5666
moenchengladbach,325_5677
moenchengladbach,313_5670
moenchengladbach,313_5678
moenchengladbach,317_5669
moenchengladbach,316_5669
moenchengladbach,324_5673
moenchengladbach,320_5662
moenchengladbach,312_5674
moenchengladbach,316_5665
moenchengladbach,312_5670
moenchengladbach,324_5677
moenchengladbach,320_5666
moenchengladbach,313_5669
moenchengladbach,317_5670
moenchengladbach,321_5677
moenchengladbach,321_5673
moenchengladbach,317_5674
moenchengladbach,320_5677
moenchengladbach,316_5670
moenchengladbach,316_5674
moenchengladbach,320_5673
moenchengladbach,312_5669
moenchengladbach,322_5673
moenchengladbach,314_5674
moenchengladbach,314_5670
moenchengladbach,319_5668
moenchengladbach,322_5677
moenchengladbach,314_5678
moenchengladbach,319_5664
moenchengladbach,315_5678
moenchengladbach,318_5664
moenchengladbach,315_5674
moenchengladbach,323_5673
moenchengladbach,323_5677
moenchengladbach,318_5668
moenchengladbach,315_5670
moenchengladbach,317_5671
moenchengladbach,321_5676
moenchengladbach,321_5672
moenchengladbach,317_5675
moenchengladbach,313_5668
moenchengladbach,320_5676
moenchengladbach,316_5671
moenchengladbach,316_5675
moenchengladbach,320_5672
moenchengladbach,319_5665
moenchengladbach,322_5672
moenchengladbach,314_5675
moenchengladbach,314_5671
moenchengladbach,322_5676
moenchengladbach,319_5669
moenchengladbach,315_5675
moenchengladbach,323_5672
moenchengladbach,318_5669
moenchengladbach,323_5676
moenchengladbach,315_5671
moenchengladbach,318_5665
moenchengladbach,322_5667
moenchengladbach,310_5671
moenchengladbach,314_5664
moenchengladbach,326_5672
moenchengladbach,319_5674
moenchengladbach,319_5670
moenchengladbach,314_5668
moenchengladbach,318_5674
moenchengladbach,315_5668
moenchengladbach,318_5670
moenchengladbach,311_5671
moenchengladbach,323_5667
moenchengladbach,315_5664
moenchengladbach,317_5668
moenchengladbach,317_5664
moenchengladbach,313_5675
moenchengladbach,325_5672
moenchengladbach,321_5667
moenchengladbach,313_5671
moenchengladbach,324_5672
moenchengladbach,320_5663
moenchengladbach,312_5675
moenchengladbach,316_5664
moenchengladbach,312_5671
moenchengladbach,324_5676
moenchengladbach,320_5667
moenchengladbach,316_5668
moers,333_5699
moers,331_5700
moers,338_5705
moers,332_5699
moers,331_5708
moers,338_5701
moers,333_5704
moers,333_5700
moers,333_5708
moers,331_5699
moers,332_5708
moers,332_5704
moers,332_5700
moers,334_5699
moers,337_5700
moers,337_5704
moers,336_5700
moers,336_5704
moers,335_5695
moers,335_5699
moers,334_5704
moers,334_5700
moers,334_5708
moers,337_5699
moers,336_5699
moers,335_5708
moers,335_5704
moers,335_5700
moers,333_5710
moers,337_5701
moers,337_5705
moers,334_5698
moers,335_5698
moers,336_5701
moers,332_5710
moers,336_5705
moers,334_5709
moers,337_5698
moers,334_5705
moers,334_5701
moers,335_5705
moers,335_5701
moers,336_5698
moers,334_5710
moers,333_5698
moers,338_5704
moers,332_5698
moers,338_5700
moers,331_5701
moers,331_5705
moers,333_5709
moers,330_5698
moers,333_5705
moers,333_5701
moers,332_5705
moers,332_5701
moers,331_5698
moers,332_5709
moers,336_5703
moers,335_5696
moers,336_5707
moers,337_5703
moers,334_5696
moers,335_5707
moers,335_5703
moers,334_5707
moers,334_5703
moers,338_5702
moers,332_5696
moers,331_5707
moers,333_5696
moers,331_5696
moers,332_5707
moers,333_5707
moers,333_5703
moers,332_5697
moers,331_5706
moers,338_5703
moers,333_5697
moers,331_5697
moers,332_5706
moers,332_5702
moers,333_5706
moers,333_5702
moers,336_5702
moers,335_5697
moers,336_5706
moers,337_5702
moers,337_5706
moers,334_5697
moers,336_5697
moers,335_5706
moers,335_5702
moers,334_5706
moers,337_5697
moers,334_5702
muenster,399_5751
muenster,403_5753
muenster,403_5757
muenster,399_5755
muenster,406_5765
muenster,413_5763
muenster,399_5759
muenster,406_5761
muenster,412_5763
muenster,407_5765
muenster,407_5761
muenster,398_5759
muenster,402_5753
muenster,398_5751
muenster,398_5755
muenster,406_5746
muenster,402_5757
muenster,409_5752
muenster,405_5761
muenster,405_5765
muenster,411_5748
muenster,409_5756
muenster,410_5763
muenster,400_5757
muenster,404_5746
muenster,400_5753
muenster,414_5751
muenster,405_5746
muenster,401_5757
muenster,397_5762
muenster,401_5753
muenster,414_5755
muenster,404_5761
muenster,408_5752
muenster,411_5763
muenster,410_5748
muenster,408_5756
muenster,404_5765
muenster,404_5753
muenster,397_5758
muenster,411_5755
muenster,408_5760
muenster,408_5764
muenster,411_5751
muenster,404_5757
muenster,400_5746
muenster,411_5759
muenster,409_5747
muenster,401_5765
muenster,397_5754
muenster,397_5750
muenster,401_5761
muenster,400_5765
muenster,410_5759
muenster,400_5761
muenster,409_5760
muenster,410_5755
muenster,396_5758
muenster,405_5753
muenster,401_5746
muenster,405_5757
muenster,410_5751
muenster,409_5764
muenster,402_5761
muenster,399_5748
muenster,398_5763
muenster,412_5759
muenster,402_5765
muenster,412_5751
muenster,407_5757
muenster,403_5746
muenster,407_5753
muenster,412_5755
muenster,402_5746
muenster,406_5757
muenster,413_5751
muenster,413_5755
muenster,406_5753
muenster,399_5763
muenster,403_5761
muenster,403_5765
muenster,411_5758
muenster,397_5755
muenster,401_5764
muenster,401_5760
muenster,397_5751
muenster,404_5752
muenster,397_5759
muenster,408_5761
muenster,411_5754
muenster,408_5765
muenster,404_5756
muenster,400_5747
muenster,410_5754
muenster,409_5761
muenster,405_5752
muenster,401_5747
muenster,405_5756
muenster,409_5765
muenster,400_5764
muenster,396_5755
muenster,410_5758
muenster,400_5760
muenster,412_5750
muenster,407_5756
muenster,403_5747
muenster,407_5752
muenster,412_5754
muenster,402_5760
muenster,398_5762
muenster,399_5749
muenster,412_5758
muenster,402_5764
muenster,399_5762
muenster,403_5760
muenster,395_5755
muenster,403_5764
muenster,413_5758
muenster,399_5766
muenster,402_5747
muenster,406_5756
muenster,413_5750
muenster,413_5754
muenster,403_5768
muenster,406_5752
muenster,406_5764
muenster,413_5762
muenster,399_5758
muenster,406_5760
muenster,399_5750
muenster,403_5752
muenster,403_5756
muenster,399_5754
muenster,402_5752
muenster,398_5750
muenster,398_5754
muenster,406_5747
muenster,402_5756
muenster,412_5762
muenster,407_5764
muenster,407_5760
muenster,398_5758
muenster,400_5756
muenster,404_5747
muenster,415_5754
muenster,400_5752
muenster,409_5753
muenster,405_5760
muenster,405_5764
muenster,410_5762
muenster,409_5757
muenster,404_5760
muenster,408_5753
muenster,408_5757
muenster,410_5749
muenster,411_5762
muenster,404_5764
muenster,414_5750
muenster,405_5747
muenster,401_5756
muenster,404_5768
muenster,401_5752
muenster,397_5763
muenster,414_5754
muenster,409_5763
muenster,410_5756
muenster,408_5748
muenster,405_5750
muenster,405_5754
muenster,401_5745
muenster,410_5752
muenster,396_5757
muenster,400_5766
muenster,401_5749
muenster,400_5762
muenster,405_5758
muenster,401_5766
muenster,397_5757
muenster,404_5758
muenster,397_5753
muenster,401_5762
muenster,400_5749
muenster,404_5750
muenster,411_5756
muenster,409_5748
muenster,408_5763
muenster,408_5767
muenster,411_5752
muenster,400_5745
muenster,404_5754
muenster,399_5760
muenster,403_5762
muenster,402_5749
muenster,406_5758
muenster,403_5766
muenster,395_5757
muenster,399_5764
muenster,406_5754
muenster,402_5745
muenster,413_5752
muenster,413_5756
muenster,406_5750
muenster,399_5747
muenster,412_5752
muenster,403_5745
muenster,407_5754
muenster,407_5750
muenster,412_5756
muenster,407_5758
muenster,403_5749
muenster,402_5762
muenster,398_5760
muenster,402_5766
muenster,402_5750
muenster,398_5752
muenster,398_5756
muenster,402_5754
muenster,406_5745
muenster,412_5760
muenster,407_5766
muenster,406_5749
muenster,407_5762
muenster,402_5758
muenster,412_5764
muenster,406_5766
muenster,413_5760
muenster,403_5758
muenster,406_5762
muenster,407_5749
muenster,399_5752
muenster,403_5750
muenster,403_5754
muenster,399_5756
muenster,404_5762
muenster,405_5749
muenster,401_5758
muenster,408_5751
muenster,411_5764
muenster,411_5760
muenster,408_5755
muenster,404_5766
muenster,414_5752
muenster,401_5754
muenster,405_5745
muenster,397_5761
muenster,401_5750
muenster,414_5756
muenster,410_5747
muenster,408_5759
muenster,404_5745
muenster,400_5754
muenster,415_5752
muenster,411_5747
muenster,409_5759
muenster,400_5750
muenster,410_5764
muenster,409_5751
muenster,400_5758
muenster,404_5749
muenster,405_5762
muenster,405_5766
muenster,409_5755
muenster,410_5760
muenster,412_5761
muenster,407_5767
muenster,407_5763
muenster,406_5748
muenster,402_5759
muenster,412_5765
muenster,402_5751
muenster,398_5753
muenster,398_5757
muenster,402_5755
muenster,399_5753
muenster,403_5751
muenster,403_5755
muenster,399_5757
muenster,406_5767
muenster,413_5761
muenster,403_5759
muenster,407_5748
muenster,406_5763
muenster,414_5753
muenster,401_5755
muenster,401_5751
muenster,408_5758
muenster,405_5748
muenster,404_5763
muenster,401_5759
muenster,411_5765
muenster,408_5750
muenster,408_5754
muenster,411_5761
muenster,404_5767
muenster,409_5750
muenster,410_5765
muenster,400_5759
muenster,405_5763
muenster,404_5748
muenster,405_5767
muenster,410_5761
muenster,409_5754
muenster,404_5744
muenster,400_5755
muenster,415_5753
muenster,409_5758
muenster,400_5751
muenster,396_5756
muenster,400_5763
muenster,401_5748
muenster,405_5759
muenster,408_5749
muenster,410_5757
muenster,409_5762
muenster,405_5751
muenster,405_5755
muenster,409_5766
muenster,410_5753
muenster,404_5751
muenster,408_5762
muenster,409_5749
muenster,411_5757
muenster,411_5753
muenster,408_5766
muenster,404_5755
muenster,414_5761
muenster,397_5756
muenster,401_5767
muenster,404_5759
muenster,400_5748
muenster,401_5763
muenster,397_5752
muenster,406_5755
muenster,402_5744
muenster,413_5753
muenster,413_5757
muenster,406_5751
muenster,399_5761
muenster,402_5748
muenster,403_5763
muenster,406_5759
muenster,395_5756
muenster,403_5767
muenster,399_5765
muenster,407_5759
muenster,402_5763
muenster,403_5748
muenster,398_5761
muenster,402_5767
muenster,412_5753
muenster,403_5744
muenster,407_5755
muenster,407_5751
muenster,412_5757
neuss,336_5667
neuss,333_5672
neuss,337_5667
neuss,341_5673
neuss,335_5667
neuss,341_5677
neuss,338_5673
neuss,338_5677
neuss,339_5673
neuss,339_5677
neuss,340_5673
neuss,344_5666
neuss,340_5677
neuss,341_5666
neuss,335_5672
neuss,335_5676
neuss,334_5672
neuss,340_5666
neuss,339_5666
neuss,336_5676
neuss,342_5666
neuss,336_5672
neuss,337_5676
neuss,337_5672
neuss,343_5666
neuss,341_5667
neuss,335_5673
neuss,335_5677
neuss,345_5672
neuss,338_5667
neuss,339_5667
neuss,334_5673
neuss,340_5667
neuss,344_5672
neuss,336_5677
neuss,342_5667
neuss,336_5673
neuss,337_5677
neuss,337_5673
neuss,343_5667
neuss,342_5672
neuss,336_5666
neuss,337_5666
neuss,343_5672
neuss,338_5672
neuss,338_5676
neuss,341_5672
neuss,341_5676
neuss,340_5672
neuss,340_5676
neuss,339_5672
neuss,339_5676
neuss,340_5669
neuss,339_5665
neuss,334_5671
neuss,339_5669
neuss,340_5665
neuss,344_5670
neuss,334_5675
neuss,341_5665
neuss,338_5669
neuss,335_5671
neuss,335_5675
neuss,345_5670
neuss,341_5669
neuss,337_5675
neuss,337_5671
neuss,343_5669
neuss,342_5669
neuss,336_5675
neuss,346_5670
neuss,342_5665
neuss,336_5671
neuss,337_5668
neuss,333_5671
neuss,343_5670
neuss,342_5670
neuss,336_5668
neuss,340_5670
neuss,340_5674
neuss,339_5678
neuss,339_5670
neuss,334_5668
neuss,339_5674
neuss,344_5669
neuss,335_5668
neuss,338_5670
neuss,345_5669
neuss,338_5674
neuss,341_5670
neuss,338_5678
neuss,341_5674
neuss,333_5670
neuss,343_5671
neuss,337_5669
neuss,336_5669
neuss,342_5671
neuss,339_5671
neuss,334_5669
neuss,344_5668
neuss,339_5675
neuss,340_5671
neuss,340_5675
neuss,341_5671
neuss,341_5675
neuss,335_5669
neuss,338_5671
neuss,338_5675
neuss,345_5668
neuss,334_5670
neuss,339_5668
neuss,344_5671
neuss,334_5674
neuss,340_5668
neuss,341_5668
neuss,335_5678
neuss,338_5668
neuss,335_5670
neuss,335_5674
neuss,345_5671
neuss,333_5669
neuss,337_5678
neuss,343_5668
neuss,337_5674
neuss,337_5670
neuss,336_5674
neuss,346_5671
neuss,336_5670
neuss,336_5678
neuss,342_5668
paderborn,482_5732
paderborn,486_5727
paderborn,482_5736
paderborn,477_5736
paderborn,477_5732
paderborn,476_5736
paderborn,476_5732
paderborn,492_5725
paderborn,483_5732
paderborn,483_5736
paderborn,487_5727
paderborn,488_5733
paderborn,490_5729
paderborn,479_5726
paderborn,485_5727
paderborn,481_5736
paderborn,481_5732
paderborn,490_5725
paderborn,480_5736
paderborn,484_5727
paderborn,478_5726
paderborn,491_5725
paderborn,480_5732
paderborn,489_5733
paderborn,475_5732
paderborn,475_5736
paderborn,491_5729
paderborn,479_5733
paderborn,490_5734
paderborn,485_5732
paderborn,481_5727
paderborn,479_5737
paderborn,490_5730
paderborn,488_5726
paderborn,489_5726
paderborn,475_5723
paderborn,484_5732
paderborn,491_5734
paderborn,478_5733
paderborn,491_5730
paderborn,478_5737
paderborn,484_5736
paderborn,480_5727
paderborn,477_5723
paderborn,477_5727
paderborn,482_5727
paderborn,486_5732
paderborn,492_5730
paderborn,483_5727
paderborn,487_5732
paderborn,492_5734
paderborn,476_5723
paderborn,476_5727
paderborn,488_5727
paderborn,479_5732
paderborn,485_5733
paderborn,481_5726
paderborn,479_5736
paderborn,490_5731
paderborn,484_5733
paderborn,478_5732
paderborn,491_5731
paderborn,478_5736
paderborn,480_5726
paderborn,489_5727
paderborn,475_5722
paderborn,482_5726
paderborn,493_5731
paderborn,486_5733
paderborn,477_5726
paderborn,476_5722
paderborn,476_5726
paderborn,492_5731
paderborn,483_5726
paderborn,487_5733
paderborn,477_5737
paderborn,477_5733
paderborn,482_5733
paderborn,486_5726
paderborn,482_5737
paderborn,483_5733
paderborn,483_5737
paderborn,487_5726
paderborn,476_5737
paderborn,476_5733
paderborn,479_5727
paderborn,485_5726
paderborn,481_5737
paderborn,481_5733
paderborn,490_5724
paderborn,474_5733
paderborn,488_5732
paderborn,490_5728
paderborn,489_5732
paderborn,475_5733
paderborn,491_5728
paderborn,480_5737
paderborn,484_5726
paderborn,478_5727
paderborn,480_5733
paderborn,484_5731
paderborn,478_5730
paderborn,489_5729
paderborn,478_5734
paderborn,491_5733
paderborn,484_5735
paderborn,489_5725
paderborn,480_5728
paderborn,478_5738
paderborn,488_5725
paderborn,479_5738
paderborn,481_5728
paderborn,488_5729
paderborn,479_5730
paderborn,485_5731
paderborn,485_5735
paderborn,490_5733
paderborn,479_5734
paderborn,483_5728
paderborn,476_5724
paderborn,492_5733
paderborn,476_5728
paderborn,487_5731
paderborn,486_5735
paderborn,486_5731
paderborn,477_5728
paderborn,482_5728
paderborn,477_5724
paderborn,492_5726
paderborn,483_5731
paderborn,483_5735
paderborn,476_5735
paderborn,476_5731
paderborn,487_5728
paderborn,477_5735
paderborn,486_5728
paderborn,477_5731
paderborn,482_5731
paderborn,482_5735
paderborn,478_5729
paderborn,489_5730
paderborn,475_5731
paderborn,484_5728
paderborn,475_5735
paderborn,480_5735
paderborn,478_5725
paderborn,491_5726
paderborn,480_5731
paderborn,479_5725
paderborn,481_5735
paderborn,481_5731
paderborn,490_5726
paderborn,485_5728
paderborn,488_5730
paderborn,479_5729
paderborn,488_5734
paderborn,474_5735
paderborn,476_5734
paderborn,476_5730
paderborn,487_5729
paderborn,483_5730
paderborn,483_5734
paderborn,477_5738
paderborn,482_5730
paderborn,482_5734
paderborn,486_5725
paderborn,477_5734
paderborn,486_5729
paderborn,482_5738
paderborn,477_5730
paderborn,484_5725
paderborn,480_5734
paderborn,478_5724
paderborn,491_5727
paderborn,480_5730
paderborn,478_5728
paderborn,489_5731
paderborn,480_5738
paderborn,475_5730
paderborn,484_5729
paderborn,475_5734
paderborn,485_5729
paderborn,481_5738
paderborn,488_5731
paderborn,479_5728
paderborn,474_5734
paderborn,479_5724
paderborn,481_5734
paderborn,485_5725
paderborn,481_5730
paderborn,490_5727
paderborn,489_5724
paderborn,480_5729
paderborn,475_5729
paderborn,484_5730
paderborn,478_5731
